#FILE created by messel_wixh_alignment.C at time:15:35Date:	12/6/122
-32.5861,0.0721953,9.833e-06
-33.965,0.0768378,9.96705e-06
-30.1122,0.0762927,7.97403e-06
-32.2487,0.0766403,7.5347e-06
